"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","year","temp","dewp","max","min","NUM_CRIMES"
"612",0,0,0,0,0,0,0,0,0,0,0,1,2016,74.8,54.9,88,55.9,792
"613",0,0,0,0,0,0,0,0,0,0,0,1,2016,70.2,60.9,82.9,66,731
"614",0,0,0,0,0,0,0,0,0,0,0,1,2016,71.4,63.4,81,64,831
"615",0,0,0,0,0,0,0,0,0,0,0,1,2016,71.7,65.4,81,64.9,845
"616",0,0,0,0,0,0,0,0,0,0,0,1,2016,68.5,62.5,73.9,66,833
"617",0,0,0,0,0,0,0,0,0,0,0,1,2016,71.7,62.7,84.9,63,809
"618",0,0,0,0,0,0,0,0,0,0,0,1,2016,65.9,48.1,84.9,57.9,764
"619",0,0,0,0,0,0,0,0,0,0,0,1,2016,60.1,35.5,70,51.1,735
"620",0,0,0,0,0,0,0,0,0,0,0,1,2016,56,45.4,70,50,634
"621",0,0,0,0,0,0,0,0,0,0,0,1,2016,60.7,55.9,64.9,50,702
"622",0,0,0,0,0,0,0,0,0,0,0,1,2016,61.8,58.4,64.9,59,772
"623",0,0,0,0,0,0,0,0,0,0,1,0,2016,61,57.7,64,57,862
"624",0,0,0,0,0,0,0,0,0,0,1,0,2016,59.7,57,64.9,55.9,707
"625",0,0,0,0,0,0,0,0,0,0,1,0,2016,61.9,56.4,66.9,55.9,772
"626",0,0,0,0,0,0,0,0,0,0,1,0,2016,65.2,56.4,75,57,743
"627",0,0,0,0,0,0,0,0,0,0,1,0,2016,68.7,57.7,80.1,60.1,805
"628",0,0,0,0,0,0,0,0,0,0,1,0,2016,65.8,59.7,80.1,57.9,754
"629",0,0,0,0,0,0,0,0,0,0,1,0,2016,65.2,57.4,73.9,55.9,863
"630",0,0,0,0,0,0,0,0,0,0,1,0,2016,52.4,38,70,39.9,715
"631",0,0,0,0,0,0,0,0,0,0,1,0,2016,55.9,45.7,64.9,39.9,682
"632",0,0,0,0,0,0,0,0,0,0,1,0,2016,56,45.4,71.1,45,724
"633",0,0,0,0,0,0,0,0,0,0,1,0,2016,63,49.9,73,45,697
"634",0,0,0,0,0,0,0,0,0,0,1,0,2016,62.3,53.6,68,51.1,746
"635",0,0,0,0,0,0,0,0,0,0,1,0,2016,47.9,36.9,69.1,37.9,693
"636",0,0,0,0,0,0,0,0,0,0,1,0,2016,50.2,39.9,66,37.9,821
"637",0,0,0,0,0,0,0,0,0,0,1,0,2016,58,52.6,69.1,37.9,823
"638",0,0,0,0,0,0,0,0,0,0,1,0,2016,68.5,62.7,72,53.1,790
"639",0,0,0,0,0,0,0,0,0,0,1,0,2016,71.8,64.5,82,64.9,817
"640",0,0,0,0,0,0,0,0,0,0,1,0,2016,73.9,58.8,82,63,774
"641",0,0,0,0,0,0,0,0,0,0,1,0,2016,60.4,46,75.9,48.9,712
"642",0,0,0,0,0,0,0,0,0,0,1,0,2016,54.8,47.2,71.1,48.9,717
"643",0,0,0,0,0,0,0,0,0,0,1,0,2016,47.7,33.9,55.9,43,760
"644",0,0,0,0,0,0,0,0,0,0,1,0,2016,46.6,32.2,60.1,37,773
"645",0,0,0,0,0,0,0,0,0,0,1,0,2016,55,43.7,73,37,785
"646",0,0,0,0,0,0,0,0,0,0,1,0,2016,53.7,40.3,73,41,770
"647",0,0,0,0,0,0,0,0,0,0,1,0,2016,46,36.8,59,36,736
"648",0,0,0,0,0,0,0,0,0,0,1,0,2016,47.8,42.1,54,36,699
"649",0,0,0,0,0,0,0,0,0,0,1,0,2016,47.6,42.6,51.1,44.1,730
"650",0,0,0,0,0,0,0,0,0,0,1,0,2016,48.9,43.4,62.1,37.9,802
"651",0,0,0,0,0,0,0,0,0,0,1,0,2016,65.8,58.1,70,59,831
"652",0,0,0,0,0,0,0,0,0,0,1,0,2016,54.5,49.3,71.1,50,786
"653",0,0,0,0,0,0,0,0,0,0,1,0,2016,47.9,41.4,57.9,37.9,867
"654",0,0,0,0,0,0,0,0,0,1,0,0,2016,65.3,55.7,75,41,910
"655",0,0,0,0,0,0,0,0,0,1,0,0,2016,62.3,57.5,75,57,749
"656",0,0,0,0,0,0,0,0,0,1,0,0,2016,56,50.5,66.9,48,783
"657",0,0,0,0,0,0,0,0,0,1,0,0,2016,52.8,44.1,66.9,39.9,783
"658",0,0,0,0,0,0,0,0,0,1,0,0,2016,54.7,44.3,68,43,821
"659",0,0,0,0,0,0,0,0,0,1,0,0,2016,56.1,46.5,69.1,42.1,753
"660",0,0,0,0,0,0,0,0,0,1,0,0,2016,53.8,42.7,69.1,42.1,738
"661",0,0,0,0,0,0,0,0,0,1,0,0,2016,55.7,45.4,66,43,644
"662",0,0,0,0,0,0,0,0,0,1,0,0,2016,49.5,35.4,63,41,680
"663",0,0,0,0,0,0,0,0,0,1,0,0,2016,49.4,33.8,63,41,723
"664",0,0,0,0,0,0,0,0,0,1,0,0,2016,49.4,36.1,57,43,797
"665",0,0,0,0,0,0,0,0,0,1,0,0,2016,41.8,31.4,52,30.9,780
"666",0,0,0,0,0,0,0,0,0,1,0,0,2016,44.6,30.4,55.9,31.1,660
"667",0,0,0,0,0,0,0,0,0,1,0,0,2016,48.4,35.5,60.1,35.1,670
"668",0,0,0,0,0,0,0,0,0,1,0,0,2016,46,42.3,60.1,37.9,712
"669",0,0,0,0,0,0,0,0,0,1,0,0,2016,48.1,41.7,60.1,37.9,770
"670",0,0,0,0,0,0,0,0,0,1,0,0,2016,54.6,45.8,72,39,811
"671",0,0,0,0,0,0,0,0,0,1,0,0,2016,62,49.2,72,44.1,794
"672",0,0,0,0,0,0,0,0,0,1,0,0,2016,37.9,24.8,48,34,677
"673",0,0,0,0,0,0,0,0,0,1,0,0,2016,29.2,15.9,39,23,663
"674",0,0,0,0,0,0,0,0,0,1,0,0,2016,30.1,17.2,41,21.9,683
"675",0,0,0,0,0,0,0,0,0,1,0,0,2016,32.8,25.5,41,21.9,722
"676",0,0,0,0,0,0,0,0,0,1,0,0,2016,39.8,35.6,43,24.3,699
"677",0,0,0,0,0,0,0,0,0,1,0,0,2016,40.3,36.5,44.6,37,534
"678",0,0,0,0,0,0,0,0,0,1,0,0,2016,37.3,32.6,43,35.1,689
"679",0,0,0,0,0,0,0,0,0,1,0,0,2016,37.8,32.2,46.9,30.9,719
"680",0,0,0,0,0,0,0,0,0,1,0,0,2016,37.8,35,46.9,31.1,693
"681",0,0,0,0,0,0,0,0,0,1,0,0,2016,44.1,40.5,50,32,693
"682",0,0,0,0,0,0,0,0,0,1,0,0,2016,49.7,42.7,57,41,698
"683",0,0,0,0,0,0,0,0,0,1,0,0,2016,40.8,34.8,57,34,697
"684",0,0,1,0,0,0,0,0,0,0,0,0,2016,37.5,31.8,45,34,822
"685",0,0,1,0,0,0,0,0,0,0,0,0,2016,37.4,30,41,35.1,835
"686",0,0,1,0,0,0,0,0,0,0,0,0,2016,33.3,23.2,39.9,30,758
"687",0,0,1,0,0,0,0,0,0,0,0,0,2016,31.5,26.8,34,28.9,595
"688",0,0,1,0,0,0,0,0,0,0,0,0,2016,31.9,30.2,33.8,26.6,678
"689",0,0,1,0,0,0,0,0,0,0,0,0,2016,32.9,30.3,41,25,688
"690",0,0,1,0,0,0,0,0,0,0,0,0,2016,26.2,18.3,41,24.1,660
"691",0,0,1,0,0,0,0,0,0,0,0,0,2016,21.3,12.7,27,17.1,606
"692",0,0,1,0,0,0,0,0,0,0,0,0,2016,22.9,15.3,25,19,668
"693",0,0,1,0,0,0,0,0,0,0,0,0,2016,20.1,12.5,25,18,612
"694",0,0,1,0,0,0,0,0,0,0,0,0,2016,25.2,21,33.8,14,629
"695",0,0,1,0,0,0,0,0,0,0,0,0,2016,15,7,32,7,574
"696",0,0,1,0,0,0,0,0,0,0,0,0,2016,9.6,-0.3,21.9,1.9,610
"697",0,0,1,0,0,0,0,0,0,0,0,0,2016,3.9,-6.7,19,-2,580
"698",0,0,1,0,0,0,0,0,0,0,0,0,2016,11.7,2.5,19,0,695
"699",0,0,1,0,0,0,0,0,0,0,0,0,2016,20.4,16.3,21.9,7,614
"700",0,0,1,0,0,0,0,0,0,0,0,0,2016,11.3,4.4,21.9,-2,526
"701",0,0,1,0,0,0,0,0,0,0,0,0,2016,-0.6,-10.3,18,-13,660
"702",0,0,1,0,0,0,0,0,0,0,0,0,2016,19.6,7.6,28,12.9,693
"703",0,0,1,0,0,0,0,0,0,0,0,0,2016,26,18.7,34,14,728
"704",0,0,1,0,0,0,0,0,0,0,0,0,2016,34.1,25.7,37,19,702
"705",0,0,1,0,0,0,0,0,0,0,0,0,2016,30.6,25.2,37,24.1,728
"706",0,0,1,0,0,0,0,0,0,0,0,0,2016,34.9,31.3,37.9,27.1,604
"707",0,0,1,0,0,0,0,0,0,0,0,0,2016,45.1,39.2,54,32,647
"708",0,0,1,0,0,0,0,0,0,0,0,0,2016,28,18.5,37.9,25,663
"709",0,0,1,0,0,0,0,0,0,0,0,0,2016,29.6,22,45,19,722
"710",0,0,1,0,0,0,0,0,0,0,0,0,2016,33.6,25.3,45,19.2,647
"711",0,0,1,0,0,0,0,0,0,0,0,0,2016,29.3,17.1,35.1,24.1,742
"712",0,0,1,0,0,0,0,0,0,0,0,0,2016,35.5,21.4,39.9,24.1,704
"713",0,0,0,0,1,0,0,0,0,0,0,0,2017,34,27.9,39.9,17.1,613
"714",0,0,0,0,1,0,0,0,0,0,0,0,2017,38.2,36.9,39.9,25.2,718
"715",0,0,0,0,1,0,0,0,0,0,0,0,2017,18.2,9,39,9,612
"716",0,0,0,0,1,0,0,0,0,0,0,0,2017,9.3,-1.5,19,6.1,611
"717",0,0,0,0,1,0,0,0,0,0,0,0,2017,4.4,-6.4,12.9,0,601
"718",0,0,0,0,1,0,0,0,0,0,0,0,2017,6.5,-4.8,18,0,618
"719",0,0,0,0,1,0,0,0,0,0,0,0,2017,9.2,-4.2,18,0,591
"720",0,0,0,0,1,0,0,0,0,0,0,0,2017,21.5,10.5,28,3,713
"721",0,0,0,0,1,0,0,0,0,0,0,0,2017,37.5,32.2,51.8,27,705
"722",0,0,0,0,1,0,0,0,0,0,0,0,2017,31.6,26.3,51.1,25,663
"723",0,0,0,0,1,0,0,0,0,0,0,0,2017,26.1,23.2,43,21,644
"724",0,0,0,0,1,0,0,0,0,0,0,0,2017,19.9,9.7,28,16,800
"725",0,0,0,0,1,0,0,0,0,0,0,0,2017,28.9,19.3,35.1,16,685
"726",0,0,0,0,1,0,0,0,0,0,0,0,2017,26,17.5,36,19.9,656
"727",0,0,0,0,1,0,0,0,0,0,0,0,2017,32.6,28.2,36,19.9,652
"728",0,0,0,0,1,0,0,0,0,0,0,0,2017,37.2,36.2,39,30.2,705
"729",0,0,0,0,1,0,0,0,0,0,0,0,2017,34.7,32.9,39,33.1,707
"730",0,0,0,0,1,0,0,0,0,0,0,0,2017,35.8,33.4,42.8,30,738
"731",0,0,0,0,1,0,0,0,0,0,0,0,2017,39,37.6,42.1,30.2,783
"732",0,0,0,0,1,0,0,0,0,0,0,0,2017,48.2,44.3,59,37.9,786
"733",0,0,0,0,1,0,0,0,0,0,0,0,2017,42.8,39.6,59,37.9,742
"734",0,0,0,0,1,0,0,0,0,0,0,0,2017,39.4,36.1,46,37,789
"735",0,0,0,0,1,0,0,0,0,0,0,0,2017,36.6,32.7,42.1,34,736
"736",0,0,0,0,1,0,0,0,0,0,0,0,2017,37.2,34.3,42.1,35.1,748
"737",0,0,0,0,1,0,0,0,0,0,0,0,2017,33.2,29.6,42.1,30,675
"738",0,0,0,0,1,0,0,0,0,0,0,0,2017,27.8,20.6,34,24.1,784
"739",0,0,0,0,1,0,0,0,0,0,0,0,2017,26.7,20.2,30.9,24.1,731
"740",0,0,0,0,1,0,0,0,0,0,0,0,2017,26.8,16.5,28.9,24.1,634
"741",0,0,0,0,1,0,0,0,0,0,0,0,2017,22.1,9.7,30,15.1,756
"742",0,0,0,0,1,0,0,0,0,0,0,0,2017,36,29.3,39,15.1,734
"743",0,0,0,1,0,0,0,0,0,0,0,0,2017,34.6,25.7,39,30,847
"744",0,0,0,1,0,0,0,0,0,0,0,0,2017,20.6,6.9,37.9,14,671
"745",0,0,0,1,0,0,0,0,0,0,0,0,2017,19.1,3.5,28,14,670
"746",0,0,0,1,0,0,0,0,0,0,0,0,2017,21.6,5.5,33.1,10,638
"747",0,0,0,1,0,0,0,0,0,0,0,0,2017,32.7,17.2,37.9,12,695
"748",0,0,0,1,0,0,0,0,0,0,0,0,2017,33.5,26.3,55,21,762
"749",0,0,0,1,0,0,0,0,0,0,0,0,2017,43.8,43.1,50,41,693
"750",0,0,0,1,0,0,0,0,0,0,0,0,2017,30.7,23.1,50,25,666
"751",0,0,0,1,0,0,0,0,0,0,0,0,2017,19,4.2,32,12.9,668
"752",0,0,0,1,0,0,0,0,0,0,0,0,2017,25.7,13.5,39.9,12.9,745
"753",0,0,0,1,0,0,0,0,0,0,0,0,2017,40.9,33.2,48.9,34,704
"754",0,0,0,1,0,0,0,0,0,0,0,0,2017,39.3,28.8,48.9,34,678
"755",0,0,0,1,0,0,0,0,0,0,0,0,2017,34.6,19.9,46.9,25,718
"756",0,0,0,1,0,0,0,0,0,0,0,0,2017,39.7,26.4,50,25.2,713
"757",0,0,0,1,0,0,0,0,0,0,0,0,2017,33.2,17.2,50,26.1,673
"758",0,0,0,1,0,0,0,0,0,0,0,0,2017,33.4,12.8,41,27,671
"759",0,0,0,1,0,0,0,0,0,0,0,0,2017,43.2,28.4,66.9,27,832
"760",0,0,0,1,0,0,0,0,0,0,0,0,2017,57.5,35.4,70,44.1,748
"761",0,0,0,1,0,0,0,0,0,0,0,0,2017,51.1,33.6,70,35.1,674
"762",0,0,0,1,0,0,0,0,0,0,0,0,2017,53,39.8,70,35.1,711
"763",0,0,0,1,0,0,0,0,0,0,0,0,2017,60.1,49.8,70,41,679
"764",0,0,0,1,0,0,0,0,0,0,0,0,2017,57.7,51.9,68,48.9,703
"765",0,0,0,1,0,0,0,0,0,0,0,0,2017,51.6,44.2,68,37.9,655
"766",0,0,0,1,0,0,0,0,0,0,0,0,2017,39.4,36.7,39.9,37.9,660
"767",0,0,0,1,0,0,0,0,0,0,0,0,2017,29.3,21.6,39.9,23,599
"768",0,0,0,1,0,0,0,0,0,0,0,0,2017,32.3,17.2,48.9,21,576
"769",0,0,0,1,0,0,0,0,0,0,0,0,2017,41.1,27.7,54,21.2,633
"770",0,0,0,1,0,0,0,0,0,0,0,0,2017,51.3,44.6,60.1,45,631
"771",0,0,0,0,0,0,0,1,0,0,0,0,2017,47.1,43.8,60.1,32,741
"772",0,0,0,0,0,0,0,1,0,0,0,0,2017,32,20.8,34,28.9,629
"773",0,0,0,0,0,0,0,1,0,0,0,0,2017,27.5,7.5,35.1,21,673
"774",0,0,0,0,0,0,0,1,0,0,0,0,2017,33.2,22.3,42.1,21.9,633
"775",0,0,0,0,0,0,0,1,0,0,0,0,2017,41.4,28.8,60.1,28.2,662
"776",0,0,0,0,0,0,0,1,0,0,0,0,2017,54.8,46.9,61,52,683
"777",0,0,0,0,0,0,0,1,0,0,0,0,2017,55.1,40.9,64.9,44.1,682
"778",0,0,0,0,0,0,0,1,0,0,0,0,2017,46.3,20.1,64.9,41,667
"779",0,0,0,0,0,0,0,1,0,0,0,0,2017,39,19.4,53.1,28.9,676
"780",0,0,0,0,0,0,0,1,0,0,0,0,2017,31.8,7.7,42.1,26.1,666
"781",0,0,0,0,0,0,0,1,0,0,0,0,2017,24,-5,37,18,659
"782",0,0,0,0,0,0,0,1,0,0,0,0,2017,26.5,3,36,18,553
"783",0,0,0,0,0,0,0,1,0,0,0,0,2017,29.5,22.1,36,18,541
"784",0,0,0,0,0,0,0,1,0,0,0,0,2017,23.5,7,33.1,16,607
"785",0,0,0,0,0,0,0,1,0,0,0,0,2017,29,10.9,42.1,16,668
"786",0,0,0,0,0,0,0,1,0,0,0,0,2017,38.2,30.1,50,19.2,709
"787",0,0,0,0,0,0,0,1,0,0,0,0,2017,42.3,32,50,36,674
"788",0,0,0,0,0,0,0,1,0,0,0,0,2017,40.8,29.5,53.1,28.9,605
"789",0,0,0,0,0,0,0,1,0,0,0,0,2017,48.6,38.3,54,29.1,696
"790",0,0,0,0,0,0,0,1,0,0,0,0,2017,43.7,29,54,35.1,650
"791",0,0,0,0,0,0,0,1,0,0,0,0,2017,33.5,19.3,37.9,28.9,647
"792",0,0,0,0,0,0,0,1,0,0,0,0,2017,36.8,20.4,50,28,666
"793",0,0,0,0,0,0,0,1,0,0,0,0,2017,58.3,39.3,82,29.1,779
"794",0,0,0,0,0,0,0,1,0,0,0,0,2017,42.7,37.9,46,41,695
"795",0,0,0,0,0,0,0,1,0,0,0,0,2017,51.3,47.2,62.1,41,702
"796",0,0,0,0,0,0,0,1,0,0,0,0,2017,50.4,46.8,62.1,45,722
"797",0,0,0,0,0,0,0,1,0,0,0,0,2017,43.8,36.6,52,41,673
"798",0,0,0,0,0,0,0,1,0,0,0,0,2017,40.9,34.7,50,35.1,669
"799",0,0,0,0,0,0,0,1,0,0,0,0,2017,43.3,39.1,48.9,35.1,691
"800",0,0,0,0,0,0,0,1,0,0,0,0,2017,39.3,35.8,45,37,777
"801",1,0,0,0,0,0,0,0,0,0,0,0,2017,44.6,26.3,59,34,831
"802",1,0,0,0,0,0,0,0,0,0,0,0,2017,49.7,27.1,61,34,690
"803",1,0,0,0,0,0,0,0,0,0,0,0,2017,50.4,39.7,61,42.1,697
"804",1,0,0,0,0,0,0,0,0,0,0,0,2017,48.9,43.3,55.9,46,712
"805",1,0,0,0,0,0,0,0,0,0,0,0,2017,44.8,39.3,55.9,39.9,633
"806",1,0,0,0,0,0,0,0,0,0,0,0,2017,42.9,33.8,50,37.4,668
"807",1,0,0,0,0,0,0,0,0,0,0,0,2017,43.8,22.4,54,37,705
"808",1,0,0,0,0,0,0,0,0,0,0,0,2017,49.9,27.1,68,37,696
"809",1,0,0,0,0,0,0,0,0,0,0,0,2017,64.1,44.1,75.9,57,761
"810",1,0,0,0,0,0,0,0,0,0,0,0,2017,68.8,53.2,78.1,46.9,683
"811",1,0,0,0,0,0,0,0,0,0,0,0,2017,46.8,39.6,53.1,42.1,703
"812",1,0,0,0,0,0,0,0,0,0,0,0,2017,47.7,35.7,59,36,726
"813",1,0,0,0,0,0,0,0,0,0,0,0,2017,49.7,33.7,59,42.1,665
"814",1,0,0,0,0,0,0,0,0,0,0,0,2017,54.1,41.1,66,46.9,773
"815",1,0,0,0,0,0,0,0,0,0,0,0,2017,69.7,54.7,82,46.9,817
"816",1,0,0,0,0,0,0,0,0,0,0,0,2017,68.1,52.5,82,59,687
"817",1,0,0,0,0,0,0,0,0,0,0,0,2017,58.8,35.5,73,44.1,752
"818",1,0,0,0,0,0,0,0,0,0,0,0,2017,55.4,39.2,75.9,41,735
"819",1,0,0,0,0,0,0,0,0,0,0,0,2017,64.7,52.7,75.9,41,758
"820",1,0,0,0,0,0,0,0,0,0,0,0,2017,56.5,46.6,73,45,713
"821",1,0,0,0,0,0,0,0,0,0,0,0,2017,50.4,35.4,57.9,44.1,815
"822",1,0,0,0,0,0,0,0,0,0,0,0,2017,49.7,29.8,60.1,42.1,701
"823",1,0,0,0,0,0,0,0,0,0,0,0,2017,54.5,26.3,72,37,703
"824",1,0,0,0,0,0,0,0,0,0,0,0,2017,55.3,34.4,73,37,736
"825",1,0,0,0,0,0,0,0,0,0,0,0,2017,63.7,43.5,79,39.9,757
"826",1,0,0,0,0,0,0,0,0,0,0,0,2017,69.5,54.1,79,52,758
"827",1,0,0,0,0,0,0,0,0,0,0,0,2017,54.3,48.3,73.9,44.1,716
"828",1,0,0,0,0,0,0,0,0,0,0,0,2017,48.4,38.2,62.1,39.9,832
"829",1,0,0,0,0,0,0,0,0,0,0,0,2017,45.5,36.9,55,39.2,616
"830",1,0,0,0,0,0,0,0,0,0,0,0,2017,43.6,41.3,46.9,39.9,657
"831",0,0,0,0,0,0,0,0,1,0,0,0,2017,49.6,43.5,57,43,863
"832",0,0,0,0,0,0,0,0,1,0,0,0,2017,45.8,37.8,57,41,689
"833",0,0,0,0,0,0,0,0,1,0,0,0,2017,47.6,33.4,55.9,35.1,739
"834",0,0,0,0,0,0,0,0,1,0,0,0,2017,48.7,34.5,55.9,35.1,741
"835",0,0,0,0,0,0,0,0,1,0,0,0,2017,49.1,37.3,61,41,799
"836",0,0,0,0,0,0,0,0,1,0,0,0,2017,51,36.2,61,41,713
"837",0,0,0,0,0,0,0,0,1,0,0,0,2017,48.3,24.6,59,36,630
"838",0,0,0,0,0,0,0,0,1,0,0,0,2017,46.1,25.8,59,34,705
"839",0,0,0,0,0,0,0,0,1,0,0,0,2017,48.1,33.2,61,34,707
"840",0,0,0,0,0,0,0,0,1,0,0,0,2017,55,38.7,66.9,42.1,663
"841",0,0,0,0,0,0,0,0,1,0,0,0,2017,54.8,46.7,66.9,44.1,737
"842",0,0,0,0,0,0,0,0,1,0,0,0,2017,58.6,41.2,73,45,849
"843",0,0,0,0,0,0,0,0,1,0,0,0,2017,62.1,44,82,45,724
"844",0,0,0,0,0,0,0,0,1,0,0,0,2017,62.4,43.9,82,46.9,712
"845",0,0,0,0,0,0,0,0,1,0,0,0,2017,62.5,42.9,82,50,871
"846",0,0,0,0,0,0,0,0,1,0,0,0,2017,74.1,57.7,87.1,50,748
"847",0,0,0,0,0,0,0,0,1,0,0,0,2017,78.3,58.2,87.1,61,835
"848",0,0,0,0,0,0,0,0,1,0,0,0,2017,74,57.7,84,62.1,775
"849",0,0,0,0,0,0,0,0,1,0,0,0,2017,48,40.7,73.9,43,776
"850",0,0,0,0,0,0,0,0,1,0,0,0,2017,51.4,44.6,64,43,664
"851",0,0,0,0,0,0,0,0,1,0,0,0,2017,60.8,52.9,64.9,48,791
"852",0,0,0,0,0,0,0,0,1,0,0,0,2017,57.5,42.6,73,48,795
"853",0,0,0,0,0,0,0,0,1,0,0,0,2017,60.7,53.3,73,48,739
"854",0,0,0,0,0,0,0,0,1,0,0,0,2017,56.9,51.7,62.1,53.1,762
"855",0,0,0,0,0,0,0,0,1,0,0,0,2017,58.8,50.7,69.1,53.1,763
"856",0,0,0,0,0,0,0,0,1,0,0,0,2017,60.2,51.4,71.1,52,767
"857",0,0,0,0,0,0,0,0,1,0,0,0,2017,61.7,52.8,78.1,52,800
"858",0,0,0,0,0,0,0,0,1,0,0,0,2017,67.6,55,78.1,52,705
"859",0,0,0,0,0,0,0,0,1,0,0,0,2017,68.7,46.6,77,55.9,768
"860",0,0,0,0,0,0,0,0,1,0,0,0,2017,64.2,44.3,77,54,814
"861",0,0,0,0,0,0,0,0,1,0,0,0,2017,63.8,43.5,73.9,52,739
"862",0,0,0,0,0,0,1,0,0,0,0,0,2017,66.4,40.6,81,51.1,895
"863",0,0,0,0,0,0,1,0,0,0,0,0,2017,70.5,41.5,86,51.1,841
"864",0,0,0,0,0,0,1,0,0,0,0,0,2017,73.4,48.6,86,53.1,823
"865",0,0,0,0,0,0,1,0,0,0,0,0,2017,80.1,58.5,91.9,57,820
"866",0,0,0,0,0,0,1,0,0,0,0,0,2017,70,55.7,91.9,62.1,737
"867",0,0,0,0,0,0,1,0,0,0,0,0,2017,64.5,44.5,75.9,54,826
"868",0,0,0,0,0,0,1,0,0,0,0,0,2017,66.7,43.7,77,54,787
"869",0,0,0,0,0,0,1,0,0,0,0,0,2017,69.1,42.9,82.9,53.1,769
"870",0,0,0,0,0,0,1,0,0,0,0,0,2017,74.3,52.7,87.1,53.1,816
"871",0,0,0,0,0,0,1,0,0,0,0,0,2017,75.6,53.9,90,64,785
"872",0,0,0,0,0,0,1,0,0,0,0,0,2017,81.8,55.9,93,64,813
"873",0,0,0,0,0,0,1,0,0,0,0,0,2017,85,60.5,95,73,742
"874",0,0,0,0,0,0,1,0,0,0,0,0,2017,79.9,62.5,95,68,808
"875",0,0,0,0,0,0,1,0,0,0,0,0,2017,77.3,64.4,91.9,68,769
"876",0,0,0,0,0,0,1,0,0,0,0,0,2017,76.2,64.4,91.9,68,823
"877",0,0,0,0,0,0,1,0,0,0,0,0,2017,76.8,59.9,91,66.9,835
"878",0,0,0,0,0,0,1,0,0,0,0,0,2017,78,66.7,87.1,66.9,827
"879",0,0,0,0,0,0,1,0,0,0,0,0,2017,74.4,63.6,87.1,69.1,786
"880",0,0,0,0,0,0,1,0,0,0,0,0,2017,70.2,54.4,80.1,63,745
"881",0,0,0,0,0,0,1,0,0,0,0,0,2017,67.2,52.8,80.1,57.9,802
"882",0,0,0,0,0,0,1,0,0,0,0,0,2017,67.7,53.1,80.1,55,786
"883",0,0,0,0,0,0,1,0,0,0,0,0,2017,78.5,63.5,88,55,818
"884",0,0,0,0,0,0,1,0,0,0,0,0,2017,76.9,62.2,88,66.9,778
"885",0,0,0,0,0,0,1,0,0,0,0,0,2017,69.6,51.5,82.9,61,819
"886",0,0,0,0,0,0,1,0,0,0,0,0,2017,64,46.6,75,54,796
"887",0,0,0,0,0,0,1,0,0,0,0,0,2017,64,46.1,75,54,787
"888",0,0,0,0,0,0,1,0,0,0,0,0,2017,64.6,44.4,78.1,50,772
"889",0,0,0,0,0,0,1,0,0,0,0,0,2017,67.6,50.8,80.1,50,707
"890",0,0,0,0,0,0,1,0,0,0,0,0,2017,74.4,63.8,81,57.9,776
"891",0,0,0,0,0,0,1,0,0,0,0,0,2017,73,65.3,84,64,778
"892",0,0,0,0,0,1,0,0,0,0,0,0,2017,75.1,60.1,84,66,934
"893",0,0,0,0,0,1,0,0,0,0,0,0,2017,74.4,56.3,89.1,62.1,780
"894",0,0,0,0,0,1,0,0,0,0,0,0,2017,73,62.2,89.1,62.1,864
"895",0,0,0,0,0,1,0,0,0,0,0,0,2017,72.3,61.2,82.9,64,796
"896",0,0,0,0,0,1,0,0,0,0,0,0,2017,76.2,61.3,89.1,64,859
"897",0,0,0,0,0,1,0,0,0,0,0,0,2017,80.7,64,93,64.9,781
"898",0,0,0,0,0,1,0,0,0,0,0,0,2017,80.9,66,93,69.1,758
"899",0,0,0,0,0,1,0,0,0,0,0,0,2017,70.5,55.3,89.1,62.1,759
"900",0,0,0,0,0,1,0,0,0,0,0,0,2017,73.4,51.8,86,62.1,823
"901",0,0,0,0,0,1,0,0,0,0,0,0,2017,77,66.1,86,63,779
"902",0,0,0,0,0,1,0,0,0,0,0,0,2017,76.4,68.3,84.9,66.9,769
"903",0,0,0,0,0,1,0,0,0,0,0,0,2017,75.4,70,84.9,68,691
"904",0,0,0,0,0,1,0,0,0,0,0,0,2017,78.2,69.2,82.9,72,820
"905",0,0,0,0,0,1,0,0,0,0,0,0,2017,70.9,59.7,82.9,64.9,798
"906",0,0,0,0,0,1,0,0,0,0,0,0,2017,69.7,58.2,81,60.1,889
"907",0,0,0,0,0,1,0,0,0,0,0,0,2017,71.8,61.5,81,60.1,812
"908",0,0,0,0,0,1,0,0,0,0,0,0,2017,67.4,56.2,79,55.9,847
"909",0,0,0,0,0,1,0,0,0,0,0,0,2017,73.7,59.2,89.1,55.9,792
"910",0,0,0,0,0,1,0,0,0,0,0,0,2017,80.5,68.1,89.1,60.1,769
"911",0,0,0,0,0,1,0,0,0,0,0,0,2017,76.7,69,88,69.1,761
"912",0,0,0,0,0,1,0,0,0,0,0,0,2017,79.7,69.7,89.1,70,758
"913",0,0,0,0,0,1,0,0,0,0,0,0,2017,77.4,69.7,89.1,72,755
"914",0,0,0,0,0,1,0,0,0,0,0,0,2017,78.8,67.5,90,70,842
"915",0,0,0,0,0,1,0,0,0,0,0,0,2017,70.6,60.1,73,66,782
"916",0,0,0,0,0,1,0,0,0,0,0,0,2017,71.2,57.7,82,61,850
"917",0,0,0,0,0,1,0,0,0,0,0,0,2017,74.9,62.1,84.9,64.9,752
