"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","year","temp","dewp","sndp","NUM_CRIMES"
"323",0,0,1,0,0,0,0,0,0,0,0,0,2015,34.8,31,0,716
"324",0,0,1,0,0,0,0,0,0,0,0,0,2015,33,28.4,0,710
"325",0,0,1,0,0,0,0,0,0,0,0,0,2015,36.6,32.2,0,700
"326",0,0,1,0,0,0,0,0,0,0,0,0,2015,35.8,32.1,0,707
"327",0,0,1,0,0,0,0,0,0,0,0,0,2015,35.8,31.6,0,687
"328",0,0,1,0,0,0,0,0,0,0,0,0,2015,33.7,32,0,689
"329",0,0,1,0,0,0,0,0,0,0,0,0,2015,40,36.6,0,733
"330",0,0,1,0,0,0,0,0,0,0,0,0,2015,46,40.7,0,685
"331",0,0,1,0,0,0,0,0,0,0,0,0,2015,48.3,38.4,0,690
"332",0,0,1,0,0,0,0,0,0,0,0,0,2015,45.9,35.1,0,742
"333",0,0,1,0,0,0,0,0,0,0,0,0,2015,49.7,45.2,0,752
"334",0,0,1,0,0,0,0,0,0,0,0,0,2015,55,52.9,0,652
"335",0,0,1,0,0,0,0,0,0,0,0,0,2015,54.7,51.1,0,739
"336",0,0,1,0,0,0,0,0,0,0,0,0,2015,41.3,35.8,0,793
"337",0,0,1,0,0,0,0,0,0,0,0,0,2015,43.3,38.4,0,722
"338",0,0,1,0,0,0,0,0,0,0,0,0,2015,33.4,24,0,728
"339",0,0,1,0,0,0,0,0,0,0,0,0,2015,27.7,17.1,0,653
"340",0,0,1,0,0,0,0,0,0,0,0,0,2015,23.3,12.8,0,666
"341",0,0,1,0,0,0,0,0,0,0,0,0,2015,34.2,23,0,693
"342",0,0,1,0,0,0,0,0,0,0,0,0,2015,46.3,40.1,0,650
"343",0,0,1,0,0,0,0,0,0,0,0,0,2015,39.3,37.3,0,694
"344",0,0,1,0,0,0,0,0,0,0,0,0,2015,47.1,45.5,0,754
"345",0,0,1,0,0,0,0,0,0,0,0,0,2015,42.1,34.5,0,675
"346",0,0,1,0,0,0,0,0,0,0,0,0,2015,39.1,34.8,0,640
"347",0,0,1,0,0,0,0,0,0,0,0,0,2015,38.4,36,0,627
"348",0,0,1,0,0,0,0,0,0,0,0,0,2015,33.5,27.4,2,516
"349",0,0,1,0,0,0,0,0,0,0,0,0,2015,33.5,31.1,1.2,624
"350",0,0,1,0,0,0,0,0,0,0,0,0,2015,28.8,23.6,2,603
"351",0,0,1,0,0,0,0,0,0,0,0,0,2015,27,21.3,2,611
"352",0,0,0,0,1,0,0,0,0,0,0,0,2016,27,19.4,1.2,576
"353",0,0,0,0,1,0,0,0,0,0,0,0,2016,26.8,19.3,1.2,618
"354",0,0,0,0,1,0,0,0,0,0,0,0,2016,26.9,18.5,1.2,626
"355",0,0,0,0,1,0,0,0,0,0,0,0,2016,25.5,17,1.2,627
"356",0,0,0,0,1,0,0,0,0,0,0,0,2016,28.3,20.9,1.2,628
"357",0,0,0,0,1,0,0,0,0,0,0,0,2016,36,26.4,1.2,707
"358",0,0,0,0,1,0,0,0,0,0,0,0,2016,38.5,34.2,1.2,743
"359",0,0,0,0,1,0,0,0,0,0,0,0,2016,37.1,36.6,1.2,650
"360",0,0,0,0,1,0,0,0,0,0,0,0,2016,19,14.2,1.2,597
"361",0,0,0,0,1,0,0,0,0,0,0,0,2016,5.1,-1.6,1.2,513
"362",0,0,0,0,1,0,0,0,0,0,0,0,2016,14,7.1,3.1,548
"363",0,0,0,0,1,0,0,0,0,0,0,0,2016,6.7,-0.8,2,654
"364",0,0,0,0,1,0,0,0,0,0,0,0,2016,30.6,23.7,1.2,734
"365",0,0,0,0,1,0,0,0,0,0,0,0,2016,39.9,35.4,2,734
"366",0,0,0,0,1,0,0,0,0,0,0,0,2016,28.4,21.3,0,652
"367",0,0,0,0,1,0,0,0,0,0,0,0,2016,7.5,-3,0,537
"368",0,0,0,0,1,0,0,0,0,0,0,0,2016,0.6,-9.9,0,515
"369",0,0,0,0,1,0,0,0,0,0,0,0,2016,5.8,-4.7,0,610
"370",0,0,0,0,1,0,0,0,0,0,0,0,2016,16.7,9.2,1.2,619
"371",0,0,0,0,1,0,0,0,0,0,0,0,2016,19,12.8,1.2,634
"372",0,0,0,0,1,0,0,0,0,0,0,0,2016,23.7,18.3,0,701
"373",0,0,0,0,1,0,0,0,0,0,0,0,2016,27.8,21,0,722
"374",0,0,0,0,1,0,0,0,0,0,0,0,2016,27.1,19,0,675
"375",0,0,0,0,1,0,0,0,0,0,0,0,2016,30.6,25.2,0,744
"376",0,0,0,0,1,0,0,0,0,0,0,0,2016,32.7,28.5,0,640
"377",0,0,0,0,1,0,0,0,0,0,0,0,2016,27.6,17.5,0,669
"378",0,0,0,0,1,0,0,0,0,0,0,0,2016,34.1,26.7,0,751
"379",0,0,0,0,1,0,0,0,0,0,0,0,2016,28.3,14.4,0,746
"380",0,0,0,0,1,0,0,0,0,0,0,0,2016,37.5,29.1,0,743
"381",0,0,0,0,1,0,0,0,0,0,0,0,2016,42.2,38.5,0,665
"382",0,0,0,1,0,0,0,0,0,0,0,0,2016,36,31.1,0,853
"383",0,0,0,1,0,0,0,0,0,0,0,0,2016,34.5,31.6,0,614
"384",0,0,0,1,0,0,0,0,0,0,0,0,2016,35.6,33.4,0,682
"385",0,0,0,1,0,0,0,0,0,0,0,0,2016,26.7,18,0,670
"386",0,0,0,1,0,0,0,0,0,0,0,0,2016,28.9,20.8,0,660
"387",0,0,0,1,0,0,0,0,0,0,0,0,2016,30.5,23.1,0,695
"388",0,0,0,1,0,0,0,0,0,0,0,0,2016,37.6,29.1,0,617
"389",0,0,0,1,0,0,0,0,0,0,0,0,2016,30.9,24.9,0,570
"390",0,0,0,1,0,0,0,0,0,0,0,0,2016,19.3,12.6,1.2,545
"391",0,0,0,1,0,0,0,0,0,0,0,0,2016,13.6,3.4,1.2,565
"392",0,0,0,1,0,0,0,0,0,0,0,0,2016,13,0.2,1.2,582
"393",0,0,0,1,0,0,0,0,0,0,0,0,2016,19.1,6.3,0,647
"394",0,0,0,1,0,0,0,0,0,0,0,0,2016,9.4,-7.7,0,597
"395",0,0,0,1,0,0,0,0,0,0,0,0,2016,13.9,2.2,2,514
"396",0,0,0,1,0,0,0,0,0,0,0,0,2016,20.7,17.9,2,553
"397",0,0,0,1,0,0,0,0,0,0,0,0,2016,27.5,21.9,1.2,625
"398",0,0,0,1,0,0,0,0,0,0,0,0,2016,28.4,20.3,1.2,641
"399",0,0,0,1,0,0,0,0,0,0,0,0,2016,29.6,21.5,1.2,681
"400",0,0,0,1,0,0,0,0,0,0,0,0,2016,47.5,35.3,0,775
"401",0,0,0,1,0,0,0,0,0,0,0,0,2016,49.1,32,0,702
"402",0,0,0,1,0,0,0,0,0,0,0,0,2016,39.6,31.6,0,707
"403",0,0,0,1,0,0,0,0,0,0,0,0,2016,35.1,27.1,0,639
"404",0,0,0,1,0,0,0,0,0,0,0,0,2016,35.6,26.1,0,630
"405",0,0,0,1,0,0,0,0,0,0,0,0,2016,34.8,27.3,2,578
"406",0,0,0,1,0,0,0,0,0,0,0,0,2016,33.4,23.9,1.2,699
"407",0,0,0,1,0,0,0,0,0,0,0,0,2016,31.1,16.4,0,740
"408",0,0,0,1,0,0,0,0,0,0,0,0,2016,36.7,24.3,0,692
"409",0,0,0,1,0,0,0,0,0,0,0,0,2016,51.7,36,0,624
"410",0,0,0,1,0,0,0,0,0,0,0,0,2016,40.8,30.6,0,646
"411",0,0,0,0,0,0,0,1,0,0,0,0,2016,28.3,23.2,1.2,817
"412",0,0,0,0,0,0,0,1,0,0,0,0,2016,20.6,6.8,1.2,608
"413",0,0,0,0,0,0,0,1,0,0,0,0,2016,30.1,24.1,1.2,617
"414",0,0,0,0,0,0,0,1,0,0,0,0,2016,30.1,19.1,1.2,704
"415",0,0,0,0,0,0,0,1,0,0,0,0,2016,33.5,28.4,1.2,700
"416",0,0,0,0,0,0,0,1,0,0,0,0,2016,38.8,29.1,1.2,714
"417",0,0,0,0,0,0,0,1,0,0,0,0,2016,51.3,39.9,0,795
"418",0,0,0,0,0,0,0,1,0,0,0,0,2016,61.8,49.6,0,723
"419",0,0,0,0,0,0,0,1,0,0,0,0,2016,61.1,55.1,0,679
"420",0,0,0,0,0,0,0,1,0,0,0,0,2016,49,40.9,0,716
"421",0,0,0,0,0,0,0,1,0,0,0,0,2016,42.7,34.4,0,733
"422",0,0,0,0,0,0,0,1,0,0,0,0,2016,43.3,36.6,0,746
"423",0,0,0,0,0,0,0,1,0,0,0,0,2016,46.8,42.8,0,628
"424",0,0,0,0,0,0,0,1,0,0,0,0,2016,46.9,44.1,0,684
"425",0,0,0,0,0,0,0,1,0,0,0,0,2016,49.5,45.2,0,713
"426",0,0,0,0,0,0,0,1,0,0,0,0,2016,52.6,42.1,0,745
"427",0,0,0,0,0,0,0,1,0,0,0,0,2016,47.4,29.3,0,738
"428",0,0,0,0,0,0,0,1,0,0,0,0,2016,41.3,27.6,0,791
"429",0,0,0,0,0,0,0,1,0,0,0,0,2016,38.5,30.4,0,699
"430",0,0,0,0,0,0,0,1,0,0,0,0,2016,36.8,25.7,0,685
"431",0,0,0,0,0,0,0,1,0,0,0,0,2016,38.4,23.6,0,699
"432",0,0,0,0,0,0,0,1,0,0,0,0,2016,47.8,31.3,0,722
"433",0,0,0,0,0,0,0,1,0,0,0,0,2016,41.6,35.3,0,686
"434",0,0,0,0,0,0,0,1,0,0,0,0,2016,37.1,35.9,0,677
"435",0,0,0,0,0,0,0,1,0,0,0,0,2016,34.5,26.5,0,717
"436",0,0,0,0,0,0,0,1,0,0,0,0,2016,40.1,31.9,0,735
"437",0,0,0,0,0,0,0,1,0,0,0,0,2016,46.9,37.8,0,631
"438",0,0,0,0,0,0,0,1,0,0,0,0,2016,45.1,36.9,0,741
"439",0,0,0,0,0,0,0,1,0,0,0,0,2016,43.7,31.2,0,739
"440",0,0,0,0,0,0,0,1,0,0,0,0,2016,48.9,35,0,716
"441",0,0,0,0,0,0,0,1,0,0,0,0,2016,59.8,54.5,0,754
"442",1,0,0,0,0,0,0,0,0,0,0,0,2016,44.9,37,0,826
"443",1,0,0,0,0,0,0,0,0,0,0,0,2016,35.2,25.1,0,651
"444",1,0,0,0,0,0,0,0,0,0,0,0,2016,40.1,21.6,0,706
"445",1,0,0,0,0,0,0,0,0,0,0,0,2016,40.6,28.5,0,660
"446",1,0,0,0,0,0,0,0,0,0,0,0,2016,33.5,18.2,0,677
"447",1,0,0,0,0,0,0,0,0,0,0,0,2016,44.5,37.6,0,660
"448",1,0,0,0,0,0,0,0,0,0,0,0,2016,40,33.8,0,742
"449",1,0,0,0,0,0,0,0,0,0,0,0,2016,36.9,27.7,0,626
"450",1,0,0,0,0,0,0,0,0,0,0,0,2016,30,15.1,1.2,689
"451",1,0,0,0,0,0,0,0,0,0,0,0,2016,37.1,27.1,0,704
"452",1,0,0,0,0,0,0,0,0,0,0,0,2016,47.7,38.8,0,676
"453",1,0,0,0,0,0,0,0,0,0,0,0,2016,39.7,21.5,0,701
"454",1,0,0,0,0,0,0,0,0,0,0,0,2016,42.7,26.8,0,715
"455",1,0,0,0,0,0,0,0,0,0,0,0,2016,47.7,29,0,691
"456",1,0,0,0,0,0,0,0,0,0,0,0,2016,53.5,31.7,0,811
"457",1,0,0,0,0,0,0,0,0,0,0,0,2016,57.6,38.4,0,734
"458",1,0,0,0,0,0,0,0,0,0,0,0,2016,62.5,39.5,0,708
"459",1,0,0,0,0,0,0,0,0,0,0,0,2016,65.7,39.7,0,738
"460",1,0,0,0,0,0,0,0,0,0,0,0,2016,54,40.6,0,703
"461",1,0,0,0,0,0,0,0,0,0,0,0,2016,58.1,41.6,0,690
"462",1,0,0,0,0,0,0,0,0,0,0,0,2016,61.6,52.8,0,714
"463",1,0,0,0,0,0,0,0,0,0,0,0,2016,51.2,44,0,731
"464",1,0,0,0,0,0,0,0,0,0,0,0,2016,47.6,37.8,0,694
"465",1,0,0,0,0,0,0,0,0,0,0,0,2016,56.2,42.6,0,756
"466",1,0,0,0,0,0,0,0,0,0,0,0,2016,69,52,0,758
"467",1,0,0,0,0,0,0,0,0,0,0,0,2016,53.4,46,0,693
"468",1,0,0,0,0,0,0,0,0,0,0,0,2016,44,38.4,0,661
"469",1,0,0,0,0,0,0,0,0,0,0,0,2016,44.9,40.7,0,731
"470",1,0,0,0,0,0,0,0,0,0,0,0,2016,44.3,39.9,0,719
"471",1,0,0,0,0,0,0,0,0,0,0,0,2016,44.8,39.9,0,605
"472",0,0,0,0,0,0,0,0,1,0,0,0,2016,45.2,43.6,0,820
"473",0,0,0,0,0,0,0,0,1,0,0,0,2016,49.3,38.7,0,757
"474",0,0,0,0,0,0,0,0,1,0,0,0,2016,52.8,36,0,735
"475",0,0,0,0,0,0,0,0,1,0,0,0,2016,52.3,40.3,0,682
"476",0,0,0,0,0,0,0,0,1,0,0,0,2016,48.8,36.7,0,701
"477",0,0,0,0,0,0,0,0,1,0,0,0,2016,59.2,41.2,0,794
"478",0,0,0,0,0,0,0,0,1,0,0,0,2016,64.6,42.6,0,742
"479",0,0,0,0,0,0,0,0,1,0,0,0,2016,55,31.3,0,729
"480",0,0,0,0,0,0,0,0,1,0,0,0,2016,55.9,43.4,0,732
"481",0,0,0,0,0,0,0,0,1,0,0,0,2016,54.2,52.9,0,713
"482",0,0,0,0,0,0,0,0,1,0,0,0,2016,58.2,55.3,0,758
"483",0,0,0,0,0,0,0,0,1,0,0,0,2016,61.2,56.3,0,690
"484",0,0,0,0,0,0,0,0,1,0,0,0,2016,57.6,44.5,0,808
"485",0,0,0,0,0,0,0,0,1,0,0,0,2016,46.3,37,0,723
"486",0,0,0,0,0,0,0,0,1,0,0,0,2016,45,28.4,0,739
"487",0,0,0,0,0,0,0,0,1,0,0,0,2016,55.7,34.6,0,782
"488",0,0,0,0,0,0,0,0,1,0,0,0,2016,54.3,41.7,0,692
"489",0,0,0,0,0,0,0,0,1,0,0,0,2016,52,36.4,0,801
"490",0,0,0,0,0,0,0,0,1,0,0,0,2016,55.2,35.1,0,764
"491",0,0,0,0,0,0,0,0,1,0,0,0,2016,58.5,37.3,0,805
"492",0,0,0,0,0,0,0,0,1,0,0,0,2016,62.5,35.9,0,792
"493",0,0,0,0,0,0,0,0,1,0,0,0,2016,66.2,41.2,0,750
"494",0,0,0,0,0,0,0,0,1,0,0,0,2016,66.1,43.9,0,782
"495",0,0,0,0,0,0,0,0,1,0,0,0,2016,71.9,46.9,0,803
"496",0,0,0,0,0,0,0,0,1,0,0,0,2016,75.9,59.7,0,721
"497",0,0,0,0,0,0,0,0,1,0,0,0,2016,71.1,64.1,0,767
"498",0,0,0,0,0,0,0,0,1,0,0,0,2016,74.2,64.9,0,800
"499",0,0,0,0,0,0,0,0,1,0,0,0,2016,73,64.9,0,791
"500",0,0,0,0,0,0,0,0,1,0,0,0,2016,71.8,61.1,0,798
"501",0,0,0,0,0,0,0,0,1,0,0,0,2016,74.5,57.5,0,820
"502",0,0,0,0,0,0,0,0,1,0,0,0,2016,72.6,56.4,0,756
"503",0,0,0,0,0,0,1,0,0,0,0,0,2016,68.1,62.4,0,937
"504",0,0,0,0,0,0,1,0,0,0,0,0,2016,70.1,54,0,800
"505",0,0,0,0,0,0,1,0,0,0,0,0,2016,70.1,53.3,0,822
"506",0,0,0,0,0,0,1,0,0,0,0,0,2016,68.8,58.4,0,827
"507",0,0,0,0,0,0,1,0,0,0,0,0,2016,68.2,58.3,0,777
"508",0,0,0,0,0,0,1,0,0,0,0,0,2016,71.2,54.2,0,792
"509",0,0,0,0,0,0,1,0,0,0,0,0,2016,63.3,47.9,0,754
"510",0,0,0,0,0,0,1,0,0,0,0,0,2016,60.7,47.3,0,744
"511",0,0,0,0,0,0,1,0,0,0,0,0,2016,61,50.9,0,727
"512",0,0,0,0,0,0,1,0,0,0,0,0,2016,73.8,63.2,0,765
"513",0,0,0,0,0,0,1,0,0,0,0,0,2016,82.4,63.1,0,816
"514",0,0,0,0,0,0,1,0,0,0,0,0,2016,71.4,49.1,0,852
"515",0,0,0,0,0,0,1,0,0,0,0,0,2016,67.9,47.8,0,794
"516",0,0,0,0,0,0,1,0,0,0,0,0,2016,74.1,58.5,0,835
"517",0,0,0,0,0,0,1,0,0,0,0,0,2016,78.4,68.2,0,790
"518",0,0,0,0,0,0,1,0,0,0,0,0,2016,74.4,62.5,0,821
"519",0,0,0,0,0,0,1,0,0,0,0,0,2016,70.8,54.8,0,830
"520",0,0,0,0,0,0,1,0,0,0,0,0,2016,74.3,51.2,0,763
"521",0,0,0,0,0,0,1,0,0,0,0,0,2016,77.7,56,0,811
"522",0,0,0,0,0,0,1,0,0,0,0,0,2016,83.4,65.5,0,857
"523",0,0,0,0,0,0,1,0,0,0,0,0,2016,75.5,50.7,0,825
"524",0,0,0,0,0,0,1,0,0,0,0,0,2016,71.8,58.6,0,749
"525",0,0,0,0,0,0,1,0,0,0,0,0,2016,70.3,65.6,0,801
"526",0,0,0,0,0,0,1,0,0,0,0,0,2016,70.9,56.8,0,807
"527",0,0,0,0,0,0,1,0,0,0,0,0,2016,76.7,61.4,0,813
"528",0,0,0,0,0,0,1,0,0,0,0,0,2016,81.3,68.7,0,775
"529",0,0,0,0,0,0,1,0,0,0,0,0,2016,79.6,60,0,771
"530",0,0,0,0,0,0,1,0,0,0,0,0,2016,68.2,53.5,0,767
"531",0,0,0,0,0,0,1,0,0,0,0,0,2016,66.8,50.2,0,804
"532",0,0,0,0,0,0,1,0,0,0,0,0,2016,69.4,50.6,0,847
"533",0,0,0,0,0,1,0,0,0,0,0,0,2016,65.5,47.8,0,756
"534",0,0,0,0,0,1,0,0,0,0,0,0,2016,68,51.4,0,782
"535",0,0,0,0,0,1,0,0,0,0,0,0,2016,70.8,60.1,0,848
"536",0,0,0,0,0,1,0,0,0,0,0,0,2016,75.5,64.5,0,895
"537",0,0,0,0,0,1,0,0,0,0,0,0,2016,77.4,66.9,0,742
"538",0,0,0,0,0,1,0,0,0,0,0,0,2016,76.8,68.8,0,790
"539",0,0,0,0,0,1,0,0,0,0,0,0,2016,75.9,66.7,0,790
"540",0,0,0,0,0,1,0,0,0,0,0,0,2016,73.1,58.9,0,729
"541",0,0,0,0,0,1,0,0,0,0,0,0,2016,72.4,56.5,0,760
"542",0,0,0,0,0,1,0,0,0,0,0,0,2016,78.3,65.6,0,701
"543",0,0,0,0,0,1,0,0,0,0,0,0,2016,81.1,69.3,0,780
"544",0,0,0,0,0,1,0,0,0,0,0,0,2016,77.8,68.9,0,726
"545",0,0,0,0,0,1,0,0,0,0,0,0,2016,76,64.1,0,769
"546",0,0,0,0,0,1,0,0,0,0,0,0,2016,70.8,58.2,0,846
"547",0,0,0,0,0,1,0,0,0,0,0,0,2016,67.3,56.1,0,780
"548",0,0,0,0,0,1,0,0,0,0,0,0,2016,70.5,59.4,0,789
"549",0,0,0,0,0,1,0,0,0,0,0,0,2016,78.6,67.1,0,799
"550",0,0,0,0,0,1,0,0,0,0,0,0,2016,78.6,62.9,0,791
"551",0,0,0,0,0,1,0,0,0,0,0,0,2016,78.8,65.7,0,825
"552",0,0,0,0,0,1,0,0,0,0,0,0,2016,81,72.2,0,785
"553",0,0,0,0,0,1,0,0,0,0,0,0,2016,79.2,70.9,0,792
"554",0,0,0,0,0,1,0,0,0,0,0,0,2016,84.6,74.6,0,814
"555",0,0,0,0,0,1,0,0,0,0,0,0,2016,78.5,72.6,0,790
"556",0,0,0,0,0,1,0,0,0,0,0,0,2016,79,66.4,0,827
"557",0,0,0,0,0,1,0,0,0,0,0,0,2016,78.9,63.5,0,877
"558",0,0,0,0,0,1,0,0,0,0,0,0,2016,79.3,63.2,0,795
"559",0,0,0,0,0,1,0,0,0,0,0,0,2016,76.8,67.2,0,774
"560",0,0,0,0,0,1,0,0,0,0,0,0,2016,73.2,68.8,0,802
"561",0,0,0,0,0,1,0,0,0,0,0,0,2016,72.3,65.6,0,927
"562",0,0,0,0,0,1,0,0,0,0,0,0,2016,72.7,63.9,0,813
"563",0,1,0,0,0,0,0,0,0,0,0,0,2016,74.7,64.9,0,882
"564",0,1,0,0,0,0,0,0,0,0,0,0,2016,77.2,65.7,0,793
"565",0,1,0,0,0,0,0,0,0,0,0,0,2016,79.6,66.1,0,772
"566",0,1,0,0,0,0,0,0,0,0,0,0,2016,80.7,65.4,0,793
"567",0,1,0,0,0,0,0,0,0,0,0,0,2016,78.2,67.7,0,862
"568",0,1,0,0,0,0,0,0,0,0,0,0,2016,75.7,60.1,0,828
"569",0,1,0,0,0,0,0,0,0,0,0,0,2016,74.7,59,0,838
"570",0,1,0,0,0,0,0,0,0,0,0,0,2016,76.9,61,0,804
"571",0,1,0,0,0,0,0,0,0,0,0,0,2016,77.7,60.8,0,725
"572",0,1,0,0,0,0,0,0,0,0,0,0,2016,80.4,65.5,0,722
"573",0,1,0,0,0,0,0,0,0,0,0,0,2016,81.7,68.7,0,852
"574",0,1,0,0,0,0,0,0,0,0,0,0,2016,79.9,72.8,0,746
"575",0,1,0,0,0,0,0,0,0,0,0,0,2016,77,71.3,0,827
"576",0,1,0,0,0,0,0,0,0,0,0,0,2016,76.7,63.7,0,843
"577",0,1,0,0,0,0,0,0,0,0,0,0,2016,74.5,66.1,0,843
"578",0,1,0,0,0,0,0,0,0,0,0,0,2016,76.5,67.1,0,816
"579",0,1,0,0,0,0,0,0,0,0,0,0,2016,77,65.6,0,862
"580",0,1,0,0,0,0,0,0,0,0,0,0,2016,76.9,69,0,767
"581",0,1,0,0,0,0,0,0,0,0,0,0,2016,75.3,66.2,0,793
"582",0,1,0,0,0,0,0,0,0,0,0,0,2016,74.7,68.4,0,844
"583",0,1,0,0,0,0,0,0,0,0,0,0,2016,66.4,55.3,0,786
"584",0,1,0,0,0,0,0,0,0,0,0,0,2016,67.1,52,0,728
"585",0,1,0,0,0,0,0,0,0,0,0,0,2016,70.5,58.1,0,753
"586",0,1,0,0,0,0,0,0,0,0,0,0,2016,74.9,66.5,0,823
"587",0,1,0,0,0,0,0,0,0,0,0,0,2016,76.4,69,0,770
"588",0,1,0,0,0,0,0,0,0,0,0,0,2016,72.4,61.3,0,803
"589",0,1,0,0,0,0,0,0,0,0,0,0,2016,73.6,67.2,0,819
"590",0,1,0,0,0,0,0,0,0,0,0,0,2016,76.9,69.4,0,805
"591",0,1,0,0,0,0,0,0,0,0,0,0,2016,75.7,69.3,0,884
"592",0,1,0,0,0,0,0,0,0,0,0,0,2016,75.6,70.6,0,755
"593",0,1,0,0,0,0,0,0,0,0,0,0,2016,72.9,62.5,0,780
"594",0,0,0,0,0,0,0,0,0,0,0,1,2016,67.6,55.3,0,799
"595",0,0,0,0,0,0,0,0,0,0,0,1,2016,67.9,56,0,830
"596",0,0,0,0,0,0,0,0,0,0,0,1,2016,69,57.6,0,779
"597",0,0,0,0,0,0,0,0,0,0,0,1,2016,73.2,62.4,0,822
"598",0,0,0,0,0,0,0,0,0,0,0,1,2016,82.2,71.6,0,761
"599",0,0,0,0,0,0,0,0,0,0,0,1,2016,82.5,72.4,0,723
"600",0,0,0,0,0,0,0,0,0,0,0,1,2016,76.3,70,0,795
"601",0,0,0,0,0,0,0,0,0,0,0,1,2016,73.8,66.4,0,818
"602",0,0,0,0,0,0,0,0,0,0,0,1,2016,68.8,59.9,0,767
"603",0,0,0,0,0,0,0,0,0,0,0,1,2016,64.7,51.4,0,758
"604",0,0,0,0,0,0,0,0,0,0,0,1,2016,66.5,51.9,0,793
"605",0,0,0,0,0,0,0,0,0,0,0,1,2016,72.2,58.3,0,786
"606",0,0,0,0,0,0,0,0,0,0,0,1,2016,69.4,59.2,0,820
"607",0,0,0,0,0,0,0,0,0,0,0,1,2016,68.2,57.5,0,823
"608",0,0,0,0,0,0,0,0,0,0,0,1,2016,72,60.8,0,807
"609",0,0,0,0,0,0,0,0,0,0,0,1,2016,73.9,62.3,0,834
"610",0,0,0,0,0,0,0,0,0,0,0,1,2016,69.1,54.7,0,781
"611",0,0,0,0,0,0,0,0,0,0,0,1,2016,71.4,53.2,0,712
"612",0,0,0,0,0,0,0,0,0,0,0,1,2016,74.8,54.9,0,792
"613",0,0,0,0,0,0,0,0,0,0,0,1,2016,70.2,60.9,0,731
"614",0,0,0,0,0,0,0,0,0,0,0,1,2016,71.4,63.4,0,831
"615",0,0,0,0,0,0,0,0,0,0,0,1,2016,71.7,65.4,0,845
"616",0,0,0,0,0,0,0,0,0,0,0,1,2016,68.5,62.5,0,833
"617",0,0,0,0,0,0,0,0,0,0,0,1,2016,71.7,62.7,0,809
"618",0,0,0,0,0,0,0,0,0,0,0,1,2016,65.9,48.1,0,764
"619",0,0,0,0,0,0,0,0,0,0,0,1,2016,60.1,35.5,0,735
"620",0,0,0,0,0,0,0,0,0,0,0,1,2016,56,45.4,0,634
"621",0,0,0,0,0,0,0,0,0,0,0,1,2016,60.7,55.9,0,702
"622",0,0,0,0,0,0,0,0,0,0,0,1,2016,61.8,58.4,0,772
"623",0,0,0,0,0,0,0,0,0,0,1,0,2016,61,57.7,0,862
"624",0,0,0,0,0,0,0,0,0,0,1,0,2016,59.7,57,0,707
"625",0,0,0,0,0,0,0,0,0,0,1,0,2016,61.9,56.4,0,772
"626",0,0,0,0,0,0,0,0,0,0,1,0,2016,65.2,56.4,0,743
"627",0,0,0,0,0,0,0,0,0,0,1,0,2016,68.7,57.7,0,805
"628",0,0,0,0,0,0,0,0,0,0,1,0,2016,65.8,59.7,0,754
"629",0,0,0,0,0,0,0,0,0,0,1,0,2016,65.2,57.4,0,863
"630",0,0,0,0,0,0,0,0,0,0,1,0,2016,52.4,38,0,715
"631",0,0,0,0,0,0,0,0,0,0,1,0,2016,55.9,45.7,0,682
"632",0,0,0,0,0,0,0,0,0,0,1,0,2016,56,45.4,0,724
"633",0,0,0,0,0,0,0,0,0,0,1,0,2016,63,49.9,0,697
"634",0,0,0,0,0,0,0,0,0,0,1,0,2016,62.3,53.6,0,746
"635",0,0,0,0,0,0,0,0,0,0,1,0,2016,47.9,36.9,0,693
"636",0,0,0,0,0,0,0,0,0,0,1,0,2016,50.2,39.9,0,821
"637",0,0,0,0,0,0,0,0,0,0,1,0,2016,58,52.6,0,823
"638",0,0,0,0,0,0,0,0,0,0,1,0,2016,68.5,62.7,0,790
"639",0,0,0,0,0,0,0,0,0,0,1,0,2016,71.8,64.5,0,817
"640",0,0,0,0,0,0,0,0,0,0,1,0,2016,73.9,58.8,0,774
"641",0,0,0,0,0,0,0,0,0,0,1,0,2016,60.4,46,0,712
"642",0,0,0,0,0,0,0,0,0,0,1,0,2016,54.8,47.2,0,717
"643",0,0,0,0,0,0,0,0,0,0,1,0,2016,47.7,33.9,0,760
"644",0,0,0,0,0,0,0,0,0,0,1,0,2016,46.6,32.2,0,773
"645",0,0,0,0,0,0,0,0,0,0,1,0,2016,55,43.7,0,785
"646",0,0,0,0,0,0,0,0,0,0,1,0,2016,53.7,40.3,0,770
"647",0,0,0,0,0,0,0,0,0,0,1,0,2016,46,36.8,0,736
"648",0,0,0,0,0,0,0,0,0,0,1,0,2016,47.8,42.1,0,699
"649",0,0,0,0,0,0,0,0,0,0,1,0,2016,47.6,42.6,0,730
"650",0,0,0,0,0,0,0,0,0,0,1,0,2016,48.9,43.4,0,802
"651",0,0,0,0,0,0,0,0,0,0,1,0,2016,65.8,58.1,0,831
"652",0,0,0,0,0,0,0,0,0,0,1,0,2016,54.5,49.3,0,786
"653",0,0,0,0,0,0,0,0,0,0,1,0,2016,47.9,41.4,0,867
"654",0,0,0,0,0,0,0,0,0,1,0,0,2016,65.3,55.7,0,910
"655",0,0,0,0,0,0,0,0,0,1,0,0,2016,62.3,57.5,0,749
